Date, Open, High, Low, Close
11/06/17, 746.16, 746.16, 746.16, 746.16
11/03/17, 738.94, 738.94, 738.94, 738.94
11/02/17, 744.12, 744.12, 744.12, 744.12
11/01/17, 743.65, 743.65, 743.65, 743.65
10/31/17, 739.69, 739.69, 739.69, 739.69
10/30/17, 743.89, 743.89, 743.89, 743.89
10/27/17, 740.45, 740.45, 740.45, 740.45
10/26/17, 739.17, 739.17, 739.17, 739.17
10/25/17, 744.64, 744.64, 744.64, 744.64
10/24/17, 744.24, 744.24, 744.24, 744.24
10/23/17, 745.75, 745.75, 745.75, 745.75
10/20/17, 745.52, 745.52, 745.52, 745.52
10/19/17, 751.05, 751.05, 751.05, 751.05
10/18/17, 746.97, 746.97, 746.97, 746.97
10/17/17, 748.84, 748.84, 748.84, 748.84
10/16/17, 758.62, 758.62, 758.62, 758.62
10/13/17, 759.55, 759.55, 759.55, 759.55
10/12/17, 754.83, 754.83, 754.83, 754.83
10/11/17, 750.41, 750.41, 750.41, 750.41
10/10/17, 753.26, 753.26, 753.26, 753.26
10/09/17, 748.14, 748.14, 748.14, 748.14
10/06/17, 742.26, 742.26, 742.26, 742.26
10/05/17, 741.27, 741.27, 741.27, 741.27
10/04/17, 743.36, 743.36, 743.36, 743.36
10/03/17, 742.08, 742.08, 742.08, 742.08
10/02/17, 742.78, 742.78, 742.78, 742.78
09/29/17, 748.02, 748.02, 748.02, 748.02
09/28/17, 750.29, 750.29, 750.29, 750.29
09/27/17, 749.77, 749.77, 749.77, 749.77
09/26/17, 757.86, 757.86, 757.86, 757.86
09/25/17, 763.57, 763.57, 763.57, 763.57
09/22/17, 755.41, 755.41, 755.41, 755.41
09/21/17, 753.84, 753.84, 753.84, 753.84
09/20/17, 766.42, 766.42, 766.42, 766.42
09/19/17, 763.04, 763.04, 763.04, 763.04
09/18/17, 763.16, 763.16, 763.16, 763.16
09/15/17, 771.54, 771.54, 771.54, 771.54
09/14/17, 773.93, 773.93, 773.93, 773.93
09/13/17, 773.17, 773.17, 773.17, 773.17
09/12/17, 775.91, 775.91, 775.91, 775.91
09/11/17, 777.65, 777.65, 777.65, 777.65
09/08/17, 786.68, 786.68, 786.68, 786.68
09/07/17, 786.16, 786.16, 786.16, 786.16
09/06/17, 779.58, 779.58, 779.58, 779.58
09/05/17, 782.78, 782.78, 782.78, 782.78
09/01/17, 774.57, 774.57, 774.57, 774.57
08/31/17, 769.80, 769.80, 769.80, 769.80
08/30/17, 765.08, 765.08, 765.08, 765.08
08/29/17, 767.87, 767.87, 767.87, 767.87
08/28/17, 765.78, 765.78, 765.78, 765.78
08/25/17, 755.65, 755.65, 755.65, 755.65
08/24/17, 752.21, 752.21, 752.21, 752.21
08/23/17, 753.78, 753.78, 753.78, 753.78
08/22/17, 751.63, 751.63, 751.63, 751.63
08/21/17, 754.95, 754.95, 754.95, 754.95
08/18/17, 751.98, 751.98, 751.98, 751.98
08/17/17, 752.45, 752.45, 752.45, 752.45
08/16/17, 746.91, 746.91, 746.91, 746.91
08/15/17, 745.05, 745.05, 745.05, 745.05
08/14/17, 751.28, 751.28, 751.28, 751.28
08/11/17, 753.38, 753.38, 753.38, 753.38
08/10/17, 751.11, 751.11, 751.11, 751.11
08/09/17, 744.82, 744.82, 744.82, 744.82
08/08/17, 735.10, 735.10, 735.10, 735.10
08/07/17, 736.32, 736.32, 736.32, 736.32
08/04/17, 736.26, 736.26, 736.26, 736.26
08/03/17, 741.97, 741.97, 741.97, 741.97
08/02/17, 744.29, 744.29, 744.29, 744.29
08/01/17, 744.88, 744.88, 744.88, 744.88
07/31/17, 741.38, 741.38, 741.38, 741.38
07/28/17, 742.49, 742.49, 742.49, 742.49
07/27/17, 737.37, 737.37, 737.37, 737.37
07/26/17, 731.02, 731.02, 731.02, 731.02
07/25/17, 732.71, 732.71, 732.71, 732.71
07/24/17, 733.99, 733.99, 733.99, 733.99
07/21/17, 734.16, 734.16, 734.16, 734.16
07/20/17, 728.98, 728.98, 728.98, 728.98
07/19/17, 727.06, 727.06, 727.06, 727.06
07/18/17, 727.06, 727.06, 727.06, 727.06
07/17/17, 722.35, 722.35, 722.35, 722.35
07/14/17, 718.74, 718.74, 718.74, 718.74
07/13/17, 711.98, 711.98, 711.98, 711.98
07/12/17, 712.28, 712.28, 712.28, 712.28
07/11/17, 708.88, 708.88, 708.88, 708.88
07/10/17, 707.17, 707.17, 707.17, 707.17
07/07/17, 704.30, 704.30, 704.30, 704.30
07/06/17, 712.21, 712.21, 712.21, 712.21
07/05/17, 711.28, 711.28, 711.28, 711.28
07/03/17, 709.83, 709.83, 709.83, 709.83
06/30/17, 723.28, 723.28, 723.28, 723.28
06/29/17, 725.31, 725.31, 725.31, 725.31
06/28/17, 727.24, 727.24, 727.24, 727.24
06/27/17, 725.95, 725.95, 725.95, 725.95
06/26/17, 725.66, 725.66, 725.66, 725.66
06/23/17, 731.49, 731.49, 731.49, 731.49
06/22/17, 727.41, 727.41, 727.41, 727.41
06/21/17, 725.31, 725.31, 725.31, 725.31
06/20/17, 723.98, 723.98, 723.98, 723.98
06/19/17, 725.84, 725.84, 725.84, 725.84
06/16/17, 731.54, 731.54, 731.54, 731.54
06/15/17, 730.44, 730.44, 730.44, 730.44
06/14/17, 742.84, 742.84, 742.84, 742.84
06/13/17, 738.59, 738.59, 738.59, 738.59
06/12/17, 738.76, 738.76, 738.76, 738.76
06/09/17, 740.22, 740.22, 740.22, 740.22
06/08/17, 744.93, 744.93, 744.93, 744.93
06/07/17, 752.91, 752.91, 752.91, 752.91
06/06/17, 755.41, 755.41, 755.41, 755.41
06/05/17, 746.80, 746.80, 746.80, 746.80
06/02/17, 745.34, 745.34, 745.34, 745.34
06/01/17, 739.46, 739.46, 739.46, 739.46
05/31/17, 742.55, 742.55, 742.55, 742.55
05/30/17, 736.90, 736.90, 736.90, 736.90
05/26/17, 740.22, 740.22, 740.22, 740.22
05/25/17, 733.47, 733.47, 733.47, 733.47
05/24/17, 731.54, 731.54, 731.54, 731.54
05/23/17, 732.94, 732.94, 732.94, 732.94
05/22/17, 736.38, 736.38, 736.38, 736.38
05/19/17, 731.72, 731.72, 731.72, 731.72
05/18/17, 731.31, 731.31, 731.31, 731.31
05/17/17, 734.75, 734.75, 734.75, 734.75
05/16/17, 721.76, 721.76, 721.76, 721.76
05/15/17, 718.10, 718.10, 718.10, 718.10
05/12/17, 716.76, 716.76, 716.76, 716.76
05/11/17, 714.78, 714.78, 714.78, 714.78
05/10/17, 711.28, 711.28, 711.28, 711.28
05/09/17, 709.25, 709.25, 709.25, 709.25
05/08/17, 715.24, 715.24, 715.24, 715.24
05/05/17, 714.72, 714.72, 714.72, 714.72
05/04/17, 715.30, 715.30, 715.30, 715.30
05/03/17, 726.89, 726.89, 726.89, 726.89
05/02/17, 731.84, 731.84, 731.84, 731.84
05/01/17, 730.96, 730.96, 730.96, 730.96
04/28/17, 738.41, 738.41, 738.41, 738.41
04/27/17, 737.02, 737.02, 737.02, 737.02
04/26/17, 736.03, 736.03, 736.03, 736.03
04/25/17, 737.77, 737.77, 737.77, 737.77
04/24/17, 743.77, 743.77, 743.77, 743.77
04/21/17, 750.52, 750.52, 750.52, 750.52
04/20/17, 747.44, 747.44, 747.44, 747.44
04/19/17, 747.21, 747.21, 747.21, 747.21
04/18/17, 753.43, 753.43, 753.43, 753.43
04/17/17, 752.15, 752.15, 752.15, 752.15
04/13/17, 750.17, 750.17, 750.17, 750.17
04/12/17, 744.12, 744.12, 744.12, 744.12
04/11/17, 741.85, 741.85, 741.85, 741.85
04/10/17, 730.03, 730.03, 730.03, 730.03
04/07/17, 732.01, 732.01, 732.01, 732.01
04/06/17, 729.68, 729.68, 729.68, 729.68
04/05/17, 726.89, 726.89, 726.89, 726.89
04/04/17, 732.65, 732.65, 732.65, 732.65
04/03/17, 730.09, 730.09, 730.09, 730.09
03/31/17, 728.46, 728.46, 728.46, 728.46
03/30/17, 726.60, 726.60, 726.60, 726.60
03/29/17, 731.72, 731.72, 731.72, 731.72
03/28/17, 732.88, 732.88, 732.88, 732.88
03/27/17, 732.88, 732.88, 732.88, 732.88
03/24/17, 728.75, 728.75, 728.75, 728.75
03/23/17, 727.82, 727.82, 727.82, 727.82
03/22/17, 729.39, 729.39, 729.39, 729.39
03/21/17, 727.53, 727.53, 727.53, 727.53
03/20/17, 720.31, 720.31, 720.31, 720.31
03/17/17, 717.98, 717.98, 717.98, 717.98
03/16/17, 716.23, 716.23, 716.23, 716.23
03/15/17, 700.86, 700.86, 700.86, 700.86
03/14/17, 702.03, 702.03, 702.03, 702.03
03/13/17, 702.43, 702.43, 702.43, 702.43
03/10/17, 701.00, 701.00, 701.00, 701.00
03/09/17, 701.70, 701.70, 701.70, 701.70
03/08/17, 704.91, 704.91, 704.91, 704.91
03/07/17, 708.42, 708.42, 708.42, 708.42
03/06/17, 713.50, 713.50, 713.50, 713.50
03/03/17, 714.08, 714.08, 714.08, 714.08
03/02/17, 717.80, 717.80, 717.80, 717.80
03/01/17, 727.76, 727.76, 727.76, 727.76
02/28/17, 730.03, 730.03, 730.03, 730.03
02/27/17, 732.88, 732.88, 732.88, 732.88
02/24/17, 732.59, 732.59, 732.59, 732.59
02/23/17, 728.57, 728.57, 728.57, 728.57
02/22/17, 718.04, 718.04, 718.04, 718.04
02/21/17, 721.30, 721.30, 721.30, 721.30
02/17/17, 721.41, 721.41, 721.41, 721.41
02/16/17, 722.87, 722.87, 722.87, 722.87
02/15/17, 717.92, 717.92, 717.92, 717.92
02/14/17, 713.44, 713.44, 713.44, 713.44
02/13/17, 713.67, 713.67, 713.67, 713.67
02/10/17, 719.55, 719.55, 719.55, 719.55
02/09/17, 720.07, 720.07, 720.07, 720.07
02/08/17, 721.65, 721.65, 721.65, 721.65
02/07/17, 719.67, 719.67, 719.67, 719.67
02/06/17, 717.34, 717.34, 717.34, 717.34
02/03/17, 710.76, 710.76, 710.76, 710.76
02/02/17, 709.94, 709.94, 709.94, 709.94
02/01/17, 703.48, 703.48, 703.48, 703.48
01/31/17, 705.29, 705.29, 705.29, 705.29
01/30/17, 696.32, 696.32, 696.32, 696.32
01/27/17, 693.47, 693.47, 693.47, 693.47
01/26/17, 694.28, 694.28, 694.28, 694.28
01/25/17, 698.94, 698.94, 698.94, 698.94
01/24/17, 706.57, 706.57, 706.57, 706.57
01/23/17, 709.42, 709.42, 709.42, 709.42
01/20/17, 703.13, 703.13, 703.13, 703.13
01/19/17, 701.15, 701.15, 701.15, 701.15
01/18/17, 707.38, 707.38, 707.38, 707.38
01/17/17, 707.91, 707.91, 707.91, 707.91
01/13/17, 698.13, 698.13, 698.13, 698.13
01/12/17, 699.98, 699.98, 699.98, 699.98
01/11/17, 697.75, 697.75, 697.75, 697.75
01/10/17, 690.91, 690.91, 690.91, 690.91
01/09/17, 690.21, 690.21, 690.21, 690.21
01/06/17, 683.16, 683.16, 683.16, 683.16
01/05/17, 687.76, 687.76, 687.76, 687.76
01/04/17, 678.45, 678.45, 678.45, 678.45
01/03/17, 676.53, 676.53, 676.53, 676.53
12/30/16, 670.53, 670.53, 670.53, 670.53
12/29/16, 674.25, 674.25, 674.25, 674.25
12/28/16, 664.24, 664.24, 664.24, 664.24
12/27/16, 663.02, 663.02, 663.02, 663.02
12/23/16, 659.99, 659.99, 659.99, 659.99
12/22/16, 658.30, 658.30, 658.30, 658.30
12/21/16, 659.76, 659.76, 659.76, 659.76
12/20/16, 659.99, 659.99, 659.99, 659.99
12/19/16, 665.29, 665.29, 665.29, 665.29
12/16/16, 662.20, 662.20, 662.20, 662.20
12/15/16, 657.78, 657.78, 657.78, 657.78
12/14/16, 677.52, 677.52, 677.52, 677.52
12/13/16, 674.78, 674.78, 674.78, 674.78
12/12/16, 678.74, 678.74, 678.74, 678.74
12/09/16, 676.47, 676.47, 676.47, 676.47
12/08/16, 682.58, 682.58, 682.58, 682.58
12/07/16, 685.55, 685.55, 685.55, 685.55
12/06/16, 681.24, 681.24, 681.24, 681.24
12/05/16, 684.97, 684.97, 684.97, 684.97
12/02/16, 685.72, 685.72, 685.72, 685.72
12/01/16, 680.83, 680.83, 680.83, 680.83
11/30/16, 683.45, 683.45, 683.45, 683.45
11/29/16, 693.29, 693.29, 693.29, 693.29
11/28/16, 695.04, 695.04, 695.04, 695.04
11/25/16, 687.59, 687.59, 687.59, 687.59
11/23/16, 694.22, 694.22, 694.22, 694.22
11/22/16, 706.86, 706.86, 706.86, 706.86
11/21/16, 706.04, 706.04, 706.04, 706.04
11/18/16, 705.40, 705.40, 705.40, 705.40
11/17/16, 710.06, 710.06, 710.06, 710.06
11/16/16, 714.31, 714.31, 714.31, 714.31
11/15/16, 714.60, 714.60, 714.60, 714.60
11/14/16, 712.91, 712.91, 712.91, 712.91
11/11/16, 714.31, 714.31, 714.31, 714.31
11/10/16, 738.84, 738.84, 738.84, 738.84
11/09/16, 742.77, 742.77, 742.77, 742.77
11/08/16, 742.91, 742.91, 742.91, 742.91
11/07/16, 745.34, 745.34, 745.34, 745.34
11/04/16, 759.49, 759.49, 759.49, 759.49
11/03/16, 758.79, 758.79, 758.79, 758.79
11/02/16, 761.64, 761.64, 761.64, 761.64
11/01/16, 749.88, 749.88, 749.88, 749.88
10/31/16, 741.21, 741.21, 741.21, 741.21
10/28/16, 743.36, 743.36, 743.36, 743.36
10/27/16, 739.11, 739.11, 739.11, 739.11
10/26/16, 737.42, 737.42, 737.42, 737.42
10/25/16, 741.50, 741.50, 741.50, 741.50
10/24/16, 735.74, 735.74, 735.74, 735.74
10/21/16, 738.06, 738.06, 738.06, 738.06
10/20/16, 737.95, 737.95, 737.95, 737.95
10/19/16, 739.35, 739.35, 739.35, 739.35
10/18/16, 735.27, 735.27, 735.27, 735.27
10/17/16, 731.60, 731.60, 731.60, 731.60
10/14/16, 730.96, 730.96, 730.96, 730.96
10/13/16, 732.18, 732.18, 732.18, 732.18
10/12/16, 729.97, 729.97, 729.97, 729.97
10/11/16, 731.19, 731.19, 731.19, 731.19
10/10/16, 733.81, 733.81, 733.81, 733.81
10/07/16, 728.87, 728.87, 728.87, 728.87
10/06/16, 729.51, 729.51, 729.51, 729.51
10/05/16, 738.59, 738.59, 738.59, 738.59
10/04/16, 739.23, 739.23, 739.23, 739.23
10/03/16, 764.26, 764.26, 764.26, 764.26
09/30/16, 766.83, 766.83, 766.83, 766.83
09/29/16, 772.01, 772.01, 772.01, 772.01
09/28/16, 770.67, 770.67, 770.67, 770.67
09/27/16, 774.57, 774.57, 774.57, 774.57
09/26/16, 782.55, 782.55, 782.55, 782.55
09/23/16, 781.15, 781.15, 781.15, 781.15
09/22/16, 782.89, 782.89, 782.89, 782.89
09/21/16, 775.15, 775.15, 775.15, 775.15
09/20/16, 767.47, 767.47, 767.47, 767.47
09/19/16, 767.23, 767.23, 767.23, 767.23
09/16/16, 762.81, 762.81, 762.81, 762.81
09/15/16, 767.35, 767.35, 767.35, 767.35
09/14/16, 772.07, 772.07, 772.07, 772.07
09/13/16, 770.67, 770.67, 770.67, 770.67
09/12/16, 771.77, 771.77, 771.77, 771.77
09/09/16, 776.96, 776.96, 776.96, 776.96
09/08/16, 781.09, 781.09, 781.09, 781.09
09/07/16, 785.51, 785.51, 785.51, 785.51
09/06/16, 788.31, 788.31, 788.31, 788.31
09/02/16, 772.41, 772.41, 772.41, 772.41
09/01/16, 766.83, 766.83, 766.83, 766.83
08/31/16, 763.51, 763.51, 763.51, 763.51
08/30/16, 766.48, 766.48, 766.48, 766.48
08/29/16, 772.65, 772.65, 772.65, 772.65
08/26/16, 771.95, 771.95, 771.95, 771.95
08/25/16, 771.19, 771.19, 771.19, 771.19
08/24/16, 774.16, 774.16, 774.16, 774.16
08/23/16, 783.71, 783.71, 783.71, 783.71
08/22/16, 782.14, 782.14, 782.14, 782.14
08/19/16, 783.77, 783.77, 783.77, 783.77
08/18/16, 790.17, 790.17, 790.17, 790.17
08/17/16, 785.28, 785.28, 785.28, 785.28
08/16/16, 790.00, 790.00, 790.00, 790.00
08/15/16, 784.52, 784.52, 784.52, 784.52
08/12/16, 782.02, 782.02, 782.02, 782.02
08/11/16, 785.98, 785.98, 785.98, 785.98
08/10/16, 787.09, 787.09, 787.09, 787.09
08/09/16, 784.06, 784.06, 784.06, 784.06
08/08/16, 780.92, 780.92, 780.92, 780.92
08/05/16, 782.72, 782.72, 782.72, 782.72
08/04/16, 796.11, 796.11, 796.11, 796.11
08/03/16, 794.54, 794.54, 794.54, 794.54
08/02/16, 799.14, 799.14, 799.14, 799.14
08/01/16, 791.57, 791.57, 791.57, 791.57
07/29/16, 790.35, 790.35, 790.35, 790.35
07/28/16, 780.86, 780.86, 780.86, 780.86
07/27/16, 776.96, 776.96, 776.96, 776.96
07/26/16, 773.35, 773.35, 773.35, 773.35
07/25/16, 772.71, 772.71, 772.71, 772.71
07/22/16, 775.21, 775.21, 775.21, 775.21
07/21/16, 779.52, 779.52, 779.52, 779.52
07/20/16, 772.53, 772.53, 772.53, 772.53
07/19/16, 780.10, 780.10, 780.10, 780.10
07/18/16, 778.30, 778.30, 778.30, 778.30
07/15/16, 777.19, 777.19, 777.19, 777.19
07/14/16, 779.98, 779.98, 779.98, 779.98
07/13/16, 785.79, 785.79, 785.79, 785.79
07/12/16, 780.04, 780.04, 780.04, 780.04
07/11/16, 791.55, 791.55, 791.55, 791.55
07/08/16, 791.72, 791.72, 791.72, 791.72
07/07/16, 793.03, 793.03, 793.03, 793.03
07/06/16, 795.94, 795.94, 795.94, 795.94
07/05/16, 791.05, 791.05, 791.05, 791.05
07/01/16, 779.58, 779.58, 779.58, 779.58
06/30/16, 768.86, 768.86, 768.86, 768.86
06/29/16, 772.53, 772.53, 772.53, 772.53
06/28/16, 767.29, 767.29, 767.29, 767.29
06/27/16, 771.25, 771.25, 771.25, 771.25
06/24/16, 769.91, 769.91, 769.91, 769.91
06/23/16, 735.39, 735.39, 735.39, 735.39
06/22/16, 739.40, 739.40, 739.40, 739.40
06/21/16, 740.86, 740.86, 740.86, 740.86
06/20/16, 752.27, 752.27, 752.27, 752.27
06/17/16, 753.84, 753.84, 753.84, 753.84
06/16/16, 755.94, 755.94, 755.94, 755.94
06/15/16, 750.06, 750.06, 750.06, 750.06
06/14/16, 749.94, 749.94, 749.94, 749.94
06/13/16, 749.24, 749.24, 749.24, 749.24
06/10/16, 742.84, 742.84, 742.84, 742.84
06/09/16, 740.98, 740.98, 740.98, 740.98
06/08/16, 734.92, 734.92, 734.92, 734.92
06/07/16, 726.01, 726.01, 726.01, 726.01
06/06/16, 726.25, 726.25, 726.25, 726.25
06/03/16, 723.63, 723.63, 723.63, 723.63
06/02/16, 705.99, 705.99, 705.99, 705.99
06/01/16, 707.21, 707.21, 707.21, 707.21
05/31/16, 708.84, 708.84, 708.84, 708.84
05/27/16, 708.37, 708.37, 708.37, 708.37
05/26/16, 711.87, 711.87, 711.87, 711.87
05/25/16, 714.14, 714.14, 714.14, 714.14
05/24/16, 717.40, 717.40, 717.40, 717.40
05/23/16, 730.61, 730.61, 730.61, 730.61
05/20/16, 731.25, 731.25, 731.25, 731.25
05/19/16, 732.18, 732.18, 732.18, 732.18
05/18/16, 743.54, 743.54, 743.54, 743.54
05/17/16, 744.93, 744.93, 744.93, 744.93
05/16/16, 743.25, 743.25, 743.25, 743.25
05/13/16, 742.31, 742.31, 742.31, 742.31
05/12/16, 741.44, 741.44, 741.44, 741.44
05/11/16, 743.82, 743.82, 743.82, 743.82
05/10/16, 737.25, 737.25, 737.25, 737.25
05/09/16, 738.01, 738.01, 738.01, 738.01
05/06/16, 753.66, 753.66, 753.66, 753.66
05/05/16, 740.74, 740.74, 740.74, 740.74
05/04/16, 741.97, 741.97, 741.97, 741.97
05/03/16, 752.10, 752.10, 752.10, 752.10
05/02/16, 754.42, 754.42, 754.42, 754.42
04/29/16, 751.34, 751.34, 751.34, 751.34
04/28/16, 737.31, 737.31, 737.31, 737.31
04/27/16, 727.99, 727.99, 727.99, 727.99
04/26/16, 723.92, 723.92, 723.92, 723.92
04/25/16, 722.05, 722.05, 722.05, 722.05
04/22/16, 716.12, 716.12, 716.12, 716.12
04/21/16, 727.93, 727.93, 727.93, 727.93
04/20/16, 730.32, 730.32, 730.32, 730.32
04/19/16, 730.26, 730.26, 730.26, 730.26
04/18/16, 719.03, 719.03, 719.03, 719.03
04/15/16, 718.79, 718.79, 718.79, 718.79
04/14/16, 714.08, 714.08, 714.08, 714.08
04/13/16, 726.77, 726.77, 726.77, 726.77
04/12/16, 734.11, 734.11, 734.11, 734.11
04/11/16, 732.42, 732.42, 732.42, 732.42
04/08/16, 724.15, 724.15, 724.15, 724.15
04/07/16, 720.48, 720.48, 720.48, 720.48
04/06/16, 712.51, 712.51, 712.51, 712.51
04/05/16, 715.88, 715.88, 715.88, 715.88
04/04/16, 709.89, 709.89, 709.89, 709.89
04/01/16, 712.33, 712.33, 712.33, 712.33
03/31/16, 719.38, 719.38, 719.38, 719.38
03/30/16, 715.30, 715.30, 715.30, 715.30
03/29/16, 720.48, 720.48, 720.48, 720.48
03/28/16, 711.46, 711.46, 711.46, 711.46
03/24/16, 712.33, 712.33, 712.33, 712.33
03/23/16, 713.55, 713.55, 713.55, 713.55
03/22/16, 727.93, 727.93, 727.93, 727.93
03/21/16, 725.26, 725.26, 725.26, 725.26
03/18/16, 730.96, 730.96, 730.96, 730.96
03/17/16, 737.25, 737.25, 737.25, 737.25
03/16/16, 716.70, 716.70, 716.70, 716.70
03/15/16, 717.40, 717.40, 717.40, 717.40
03/14/16, 725.66, 725.66, 725.66, 725.66
03/11/16, 733.99, 733.99, 733.99, 733.99
03/10/16, 741.59, 741.59, 741.59, 741.59
03/09/16, 732.45, 732.45, 732.45, 732.45
03/08/16, 735.55, 735.55, 735.55, 735.55
03/07/16, 736.04, 736.04, 736.04, 736.04
03/04/16, 739.81, 739.81, 739.81, 739.81
03/03/16, 732.53, 732.53, 732.53, 732.53
03/02/16, 722.99, 722.99, 722.99, 722.99
03/01/16, 716.58, 716.58, 716.58, 716.58
02/29/16, 718.68, 718.68, 718.68, 718.68
02/26/16, 710.53, 710.53, 710.53, 710.53
02/25/16, 721.24, 721.24, 721.24, 721.24
02/24/16, 721.41, 721.41, 721.41, 721.41
02/23/16, 711.81, 711.81, 711.81, 711.81
02/22/16, 704.53, 704.53, 704.53, 704.53
02/19/16, 716.58, 716.58, 716.58, 716.58
02/18/16, 713.96, 713.96, 713.96, 713.96
02/17/16, 705.29, 705.29, 705.29, 705.29
02/16/16, 703.42, 703.42, 703.42, 703.42
02/12/16, 721.59, 721.59, 721.59, 721.59
02/11/16, 726.48, 726.48, 726.48, 726.48
02/10/16, 695.51, 695.51, 695.51, 695.51
02/09/16, 697.83, 697.83, 697.83, 697.83
02/08/16, 697.43, 697.43, 697.43, 697.43
02/05/16, 674.02, 674.02, 674.02, 674.02
02/04/16, 673.91, 673.91, 673.91, 673.91
02/03/16, 664.47, 664.47, 664.47, 664.47
02/02/16, 656.26, 656.26, 656.26, 656.26
02/01/16, 656.73, 656.73, 656.73, 656.73
01/29/16, 649.98, 649.98, 649.98, 649.98
01/28/16, 649.80, 649.80, 649.80, 649.80
01/27/16, 649.92, 649.92, 649.92, 649.92
01/26/16, 652.42, 652.42, 652.42, 652.42
01/25/16, 643.69, 643.69, 643.69, 643.69
01/22/16, 638.27, 638.27, 638.27, 638.27
01/21/16, 639.21, 639.21, 639.21, 639.21
01/20/16, 643.98, 643.98, 643.98, 643.98
01/19/16, 634.08, 634.08, 634.08, 634.08
01/15/16, 635.07, 635.07, 635.07, 635.07
01/14/16, 625.12, 625.12, 625.12, 625.12
01/13/16, 633.06, 633.06, 633.06, 633.06
01/12/16, 631.88, 631.88, 631.88, 631.88
01/11/16, 638.31, 638.31, 638.31, 638.31
01/08/16, 639.29, 639.29, 639.29, 639.29
01/07/16, 644.97, 644.97, 644.97, 644.97
01/06/16, 635.71, 635.71, 635.71, 635.71
01/05/16, 627.85, 627.85, 627.85, 627.85
01/04/16, 625.99, 625.99, 625.99, 625.99
12/31/15, 617.26, 617.26, 617.26, 617.26
12/30/15, 617.02, 617.02, 617.02, 617.02
12/29/15, 621.80, 621.80, 621.80, 621.80
12/28/15, 621.97, 621.97, 621.97, 621.97
12/24/15, 626.40, 626.40, 626.40, 626.40
12/23/15, 621.97, 621.97, 621.97, 621.97
12/22/15, 625.35, 625.35, 625.35, 625.35
12/21/15, 629.13, 629.13, 629.13, 629.13
12/18/15, 620.05, 620.05, 620.05, 620.05
12/17/15, 611.09, 611.09, 611.09, 611.09
12/16/15, 626.92, 626.92, 626.92, 626.92
12/15/15, 618.07, 618.07, 618.07, 618.07
12/14/15, 619.12, 619.12, 619.12, 619.12
12/11/15, 626.28, 626.28, 626.28, 626.28
12/10/15, 624.13, 624.13, 624.13, 624.13
12/09/15, 626.75, 626.75, 626.75, 626.75
12/08/15, 626.05, 626.05, 626.05, 626.05
12/07/15, 625.99, 625.99, 625.99, 625.99
12/04/15, 631.17, 631.17, 631.17, 631.17
12/03/15, 617.84, 617.84, 617.84, 617.84
12/02/15, 613.53, 613.53, 613.53, 613.53
12/01/15, 619.18, 619.18, 619.18, 619.18
11/30/15, 620.23, 620.23, 620.23, 620.23
11/27/15, 614.93, 614.93, 614.93, 614.93
11/25/15, 622.79, 622.79, 622.79, 622.79
11/24/15, 624.88, 624.88, 624.88, 624.88
11/23/15, 620.98, 620.98, 620.98, 620.98
11/20/15, 626.63, 626.63, 626.63, 626.63
11/19/15, 627.68, 627.68, 627.68, 627.68
11/18/15, 622.32, 622.32, 622.32, 622.32
11/17/15, 622.38, 622.38, 622.38, 622.38
11/16/15, 631.17, 631.17, 631.17, 631.17
11/13/15, 629.66, 629.66, 629.66, 629.66
11/12/15, 629.66, 629.66, 629.66, 629.66
11/11/15, 631.92, 631.92, 631.92, 631.92
11/10/15, 634.05, 634.05, 634.05, 634.05
11/09/15, 633.73, 633.73, 633.73, 633.73
11/06/15, 633.38, 633.38, 633.38, 633.38
11/05/15, 642.87, 642.87, 642.87, 642.87
11/04/15, 644.04, 644.04, 644.04, 644.04
11/03/15, 648.64, 648.64, 648.64, 648.64
11/02/15, 661.33, 661.33, 661.33, 661.33
10/30/15, 664.53, 664.53, 664.53, 664.53
10/29/15, 667.97, 667.97, 667.97, 667.97
10/28/15, 684.73, 684.73, 684.73, 684.73
10/27/15, 678.74, 678.74, 678.74, 678.74
10/26/15, 678.97, 678.97, 678.97, 678.97
10/23/15, 676.99, 676.99, 676.99, 676.99
10/22/15, 678.91, 678.91, 678.91, 678.91
10/21/15, 679.49, 679.49, 679.49, 679.49
10/20/15, 685.55, 685.55, 685.55, 685.55
10/19/15, 682.81, 682.81, 682.81, 682.81
10/16/15, 688.81, 688.81, 688.81, 688.81
10/15/15, 691.37, 691.37, 691.37, 691.37
10/14/15, 686.89, 686.89, 686.89, 686.89
10/13/15, 678.50, 678.50, 678.50, 678.50
10/12/15, 677.98, 677.98, 677.98, 677.98
10/09/15, 672.97, 672.97, 672.97, 672.97
10/08/15, 666.22, 666.22, 666.22, 666.22
10/07/15, 668.78, 668.78, 668.78, 668.78
10/06/15, 667.44, 667.44, 667.44, 667.44
10/05/15, 662.32, 662.32, 662.32, 662.32
10/02/15, 661.74, 661.74, 661.74, 661.74
10/01/15, 648.40, 648.40, 648.40, 648.40
09/30/15, 649.28, 649.28, 649.28, 649.28
09/29/15, 656.03, 656.03, 656.03, 656.03
09/28/15, 658.88, 658.88, 658.88, 658.88
09/25/15, 666.98, 666.98, 666.98, 666.98
09/24/15, 671.75, 671.75, 671.75, 671.75
09/23/15, 658.77, 658.77, 658.77, 658.77
09/22/15, 654.87, 654.87, 654.87, 654.87
