Date,AMZN Percent Change Rate,APPL Percent Change Rate,Bitcoin Percent Change Rate,DOW Percent Change Rate,Ethereum Percent Change Rate,META Percent Change Rate,Solana Percent Change Rate,MSFT Percent Change Rate,S&P 500 Composite Percent Change Rate,NASDAQ Composite Percent Change Rate,S&P Gold Percent Change Rate,NVDA Percent Change Rate,TSLA Percent Change Rate,Oil Percent Change Rate,XMAG Percent Change Rate,Silver Percent Change Rate
1987-11-20,,,,,,,,,,,,,,100.68649885583524,,
1987-11-23,,,,,,,,,,,,,,101.70454545454544,,
1987-11-24,,,,,,,,,,,,,,99.60893854748603,,
1987-11-25,,,,,,,,,,,,,,99.1587212563096,,
1987-11-26,,,,,,,,,,,,,,100.28280542986424,,
1987-11-27,,,,,,,,,,,,,,100.2820078962211,,
1987-11-30,,,,,,,,,,,,,,99.55005624296962,,
1987-12-01,,,,,,,,,,,,,,99.7175141242938,,
1987-12-02,,,,,,,,,,,,,,100.28328611898016,,
1987-12-03,,,,,,,,,,,,,,101.29943502824858,,
1987-12-04,,,,,,,,,,,,,,100.3904071388734,,
1987-12-07,,,,,,,,,,,,,,98.7777777777778,,
1987-12-08,,,,,,,,,,,,,,98.87514060742406,,
1987-12-09,,,,,,,,,,,,,,99.1467576791809,,
1987-12-10,,,,,,,,,,,,,,100.68846815834767,,
1987-12-11,,,,,,,,,,,,,,101.02564102564102,,
1987-12-14,,,,,,,,,,,,,,94.75465313028764,,
1987-12-15,,,,,,,,,,,,,,96.42857142857142,,
1987-12-16,,,,,,,,,,,,,,98.33333333333334,,
1987-12-17,,,,,,,,,,,,,,94.35028248587572,,
1987-12-18,,,,,,,,,,,,,,103.79241516966069,,
1987-12-21,,,,,,,,,,,,,,98.71794871794872,,
1987-12-22,,,,,,,,,,,,,,108.44155844155844,,
1987-12-23,,,,,,,,,,,,,,103.29341317365272,,
1987-12-24,,,,,,,,,,,,,,99.1304347826087,,
1987-12-28,,,,,,,,,,,,,,99.41520467836256,,
1987-12-29,,,,,,,,,,,,,,102.23529411764704,,
1987-12-30,,,,,,,,,,,,,,102.70425776754892,,
1987-12-31,,,,,,,,,,,,,,98.59943977591035,,
1988-01-04,,,,,,,,,,,,,,101.98863636363636,,
1988-01-05,,,,,,,,,,,,,,95.15320334261835,,
1988-01-06,,,,,,,,,,,,,,104.80093676814988,,
1988-01-08,,,,,,,,,,,,,,94.30167597765364,,
1988-01-11,,,,,,,,,,,,,,98.63744075829383,,
1988-01-12,,,,,,,,,,,,,,95.7957957957958,,
1988-01-13,,,,,,,,,,,,,,102.6959247648903,,
1988-01-14,,,,,,,,,,,,,,101.03785103785106,,
1988-01-15,,,,,,,,,,,,,,100.60422960725074,,
1988-01-18,,,,,,,,,,,,,,101.08108108108108,,
1988-01-19,,,,,,,,,,,,,,101.60427807486634,,
1988-01-20,,,,,,,,,,,,,,98.42105263157892,,
1988-01-21,,,,,,,,,,,,,,101.48544266191324,,
1988-01-22,,,,,,,,,,,,,,97.77517564402812,,
1988-01-25,,,,,,,,,,,,,,98.50299401197606,,
1988-01-27,,,,,,,,,,,,,,98.0547112462006,,
1988-01-28,,,,,,,,,,,,,,99.81401115933043,,
1988-01-29,,,,,,,,,,,,,,101.11801242236024,,
1988-02-01,,,,,,,,,,,,,,98.8943488943489,,
1988-02-02,,,,,,,,,,,,,,100.49689440993788,,
1988-02-03,,,,,,,,,,,,,,99.81458590852904,,
1988-02-04,,,,,,,,,,,,,,100.1857585139319,,
1988-02-05,,,,,,,,,,,,,,99.50556242274416,,
1988-02-08,,,,,,,,,,,,,,102.48447204968944,,
1988-02-09,,,,,,,,,,,,,,99.3939393939394,,
1988-02-10,,,,,,,,,,,,,,98.35365853658536,,
1988-02-11,,,,,,,,,,,,,,99.81401115933043,,
1988-02-12,,,,,,,,,,,,,,97.82608695652172,,
1988-02-15,,,,,,,,,,,,,,99.55555555555556,,
1988-02-16,,,,,,,,,,,,,,99.6811224489796,,
1988-02-17,,,,,,,,,,,,,,101.40754958413308,,
1988-02-18,,,,,,,,,,,,,,97.66561514195584,,
1988-02-19,,,,,,,,,,,,,,100.45219638242897,,
1988-02-22,,,,,,,,,,,,,,98.90675241157555,,
1988-02-23,,,,,,,,,,,,,,101.3003901170351,,
