,Date,MSFT Price,MSFT Percent Change Rate
722,02-20-2019,107.15,99.05703984468892
723,02-21-2019,109.41,102.10919272048528
724,02-22-2019,110.97,101.42582944886207
725,02-25-2019,111.59,100.55870956114265
726,02-26-2019,112.36,100.69002598799175
727,02-27-2019,112.17,99.83090067639729
728,02-28-2019,112.03,99.87518944459303
729,03-01-2019,112.53,100.44630902436846
730,03-04-2019,112.26,99.76006398293788
731,03-05-2019,111.7,99.50115802601104
732,03-06-2019,111.75,100.04476275738585
733,03-07-2019,110.39,98.78299776286353
734,03-08-2019,110.51,100.10870549868649
735,03-11-2019,112.83,102.09935752420596
736,03-12-2019,113.62,100.70016839493043
737,03-13-2019,114.5,100.77451152966026
738,03-14-2019,114.59,100.07860262008734
739,03-15-2019,115.91,101.15193297844489
740,03-18-2019,117.57,101.43214563023035
741,03-19-2019,117.65,100.06804456919282
742,03-20-2019,117.52,99.88950276243092
743,03-21-2019,120.22,102.29748127978218
744,03-22-2019,117.05,97.36316752620196
745,03-25-2019,117.66,100.5211448099103
746,03-26-2019,117.91,100.21247662757095
747,03-27-2019,116.77,99.03316088542108
748,03-28-2019,116.93,100.13702149524708
749,03-29-2019,117.94,100.86376464551441
750,04-01-2019,119.02,100.91571985755469
751,04-02-2019,119.19,100.14283313728785
752,04-03-2019,119.97,100.654417316889
753,04-04-2019,119.36,99.49153955155455
754,04-05-2019,119.89,100.44403485254692
755,04-08-2019,119.93,100.03336391692386
756,04-09-2019,119.28,99.4580171766864
757,04-10-2019,120.19,100.76291079812208
758,04-11-2019,120.33,100.11648223645895
759,04-12-2019,120.95,100.51524972990941
760,04-15-2019,121.05,100.08267879288961
761,04-16-2019,120.77,99.7686906237092
762,04-17-2019,121.77,100.82802020369297
763,04-18-2019,123.37,101.31395253346473
764,04-22-2019,123.76,100.31612223393044
765,04-23-2019,125.44,101.35746606334841
766,04-24-2019,125.01,99.65720663265307
767,04-25-2019,129.15,103.31173506119511
768,04-26-2019,129.89,100.572977158343
769,04-29-2019,129.77,99.90761413503736
770,04-30-2019,130.6,100.63959312630037
771,05-01-2019,127.88,97.91730474732006
772,05-02-2019,126.21,98.6940882076947
773,05-03-2019,128.9,102.13136835433009
774,05-06-2019,128.15,99.41815360744764
775,05-07-2019,125.52,97.94771751853297
776,05-08-2019,125.51,99.99203314212876
777,05-09-2019,125.5,99.99203250736993
778,05-10-2019,127.13,101.2988047808765
779,05-13-2019,123.35,97.02666561787147
780,05-14-2019,124.73,101.11876773408999
781,05-15-2019,126.02,101.03423394532189
782,05-16-2019,128.93,102.30915727662277
783,05-17-2019,128.07,99.33297137981849
784,05-20-2019,126.22,98.55547747325681
785,05-21-2019,126.9,100.53874187925844
786,05-22-2019,127.67,100.6067769897557
787,05-23-2019,126.18,98.83292864416073
788,05-24-2019,126.24,100.04755111745125
789,05-28-2019,126.16,99.93662864385297
790,05-29-2019,124.94,99.03297400126824
791,05-30-2019,125.73,100.63230350568273
792,05-31-2019,123.68,98.36952199156924
793,06-03-2019,119.84,96.89521345407502
794,06-04-2019,123.16,102.77036048064086
795,06-05-2019,125.83,102.16791165962975
796,06-06-2019,127.82,101.5814988476516
797,06-07-2019,131.4,102.80081364418714
798,06-10-2019,132.6,100.9132420091324
799,06-11-2019,132.1,99.62292609351434
800,06-12-2019,131.49,99.53822861468585
801,06-13-2019,132.32,100.63122670925544
802,06-14-2019,132.45,100.09824667472793
803,06-17-2019,132.85,100.30200075500188
804,06-18-2019,135.16,101.73880316146028
805,06-19-2019,135.69,100.3921278484759
806,06-20-2019,136.95,100.92858722087111
807,06-21-2019,136.97,100.01460387002557
808,06-24-2019,137.78,100.5913703730744
809,06-25-2019,133.43,96.84279285817972
810,06-26-2019,133.93,100.37472832196657
811,06-27-2019,134.15,100.16426491450758
812,06-28-2019,133.96,99.85836749906821
813,07-01-2019,135.68,101.28396536279487
814,07-02-2019,136.58,100.66332547169812
815,07-03-2019,137.46,100.64431102650462
816,07-05-2019,137.06,99.70900625636548
817,07-08-2019,136.96,99.92703925288195
818,07-09-2019,136.46,99.63492990654206
819,07-10-2019,137.85,101.01861351311739
820,07-11-2019,138.4,100.39898440333697
821,07-12-2019,138.9,100.36127167630057
822,07-15-2019,138.9,100.0
823,07-16-2019,137.08,98.68970482361411
824,07-17-2019,136.27,99.40910417274584
825,07-18-2019,136.42,100.11007558523517
826,07-19-2019,136.62,100.14660606949128
827,07-22-2019,138.43,101.32484262919046
828,07-23-2019,139.29,100.62125261865202
829,07-24-2019,140.72,101.02663507789504
830,07-25-2019,140.19,99.62336554860717
831,07-26-2019,141.34,100.82031528639703
832,07-29-2019,141.03,99.7806707230791
833,07-30-2019,140.35,99.51783308515918
834,07-31-2019,136.27,97.09298183113646
835,08-01-2019,138.06,101.31356865047331
836,08-02-2019,136.9,99.15978560046356
837,08-05-2019,132.21,96.57414170927684
838,08-06-2019,134.69,101.87580364571514
839,08-07-2019,135.28,100.43804291335661
840,08-08-2019,138.89,102.66853932584267
841,08-09-2019,137.71,99.15040679674564
842,08-12-2019,135.79,98.6057657395977
843,08-13-2019,138.6,102.06937182414022
844,08-14-2019,133.98,96.66666666666667
845,08-15-2019,133.68,99.77608598298254
846,08-16-2019,136.13,101.83273488928783
847,08-19-2019,138.41,101.67486960993169
848,08-20-2019,137.26,99.16913517809405
849,08-21-2019,138.79,101.1146728835786
850,08-22-2019,137.78,99.27228186468766
851,08-23-2019,133.39,96.81376106836986
852,08-26-2019,135.45,101.54434365394707
853,08-27-2019,135.74,100.21410114433371
854,08-28-2019,135.56,99.86739354648593
855,08-29-2019,138.12,101.88846267335497
856,08-30-2019,137.86,99.81175789168839
857,09-03-2019,136.04,98.67982010735528
858,09-04-2019,137.63,101.16877389003234
859,09-05-2019,140.05,101.75833757175035
860,09-06-2019,139.1,99.32167083184575
861,09-09-2019,137.52,98.86412652767794
862,09-10-2019,136.08,98.95287958115183
863,09-11-2019,136.12,100.02939447383892
864,09-12-2019,137.52,101.02850426094622
865,09-13-2019,137.32,99.8545666084933
866,09-16-2019,136.33,99.2790562190504
867,09-17-2019,137.39,100.77752512286362
868,09-18-2019,138.52,100.8224761627484
869,09-19-2019,141.07,101.84088940225237
870,09-20-2019,139.44,98.84454526121785
871,09-23-2019,139.14,99.78485370051634
872,09-24-2019,137.38,98.7350869627713
873,09-25-2019,139.36,101.44125782501092
874,09-26-2019,139.54,100.1291618828932
875,09-27-2019,137.73,98.70288089436721
876,09-30-2019,139.03,100.94387569883105
877,10-01-2019,137.07,98.59023232395884
878,10-02-2019,134.65,98.23447873349384
879,10-03-2019,136.28,101.21054585963608
880,10-04-2019,138.12,101.35016143234516
881,10-07-2019,137.12,99.27599189110919
882,10-08-2019,135.67,98.94253208868143
883,10-09-2019,138.24,101.8943023512936
884,10-10-2019,139.1,100.62210648148147
885,10-11-2019,139.68,100.41696621135874
886,10-14-2019,139.55,99.9069301260023
887,10-15-2019,141.575,101.45109279828017
888,10-16-2019,140.41,99.17711460356702
889,10-17-2019,139.69,99.48721601025568
890,10-18-2019,137.41,98.3678144462739
891,10-21-2019,138.43,100.74230405356235
892,10-22-2019,136.37,98.51188326229864
893,10-23-2019,137.24,100.63797022805603
894,10-24-2019,139.94,101.96735645584376
895,10-25-2019,140.73,100.56452765470915
896,10-28-2019,144.19,102.45860868329426
897,10-29-2019,142.83,99.05680005548237
898,10-30-2019,144.61,101.24623678498914
899,10-31-2019,143.37,99.14252126408961
900,11-01-2019,143.72,100.24412359628931
901,11-04-2019,144.55,100.57751182855554
902,11-05-2019,144.46,99.9377378069872
903,11-06-2019,144.06,99.72310674235082
904,11-07-2019,144.26,100.1388310426211
905,11-08-2019,145.96,101.17842783862471
906,11-11-2019,146.11,100.10276788161141
907,11-12-2019,147.07,100.65703921702824
908,11-13-2019,147.31,100.16318759774259
909,11-14-2019,148.06,100.50913040526781
910,11-15-2019,149.97,101.29001756044846
911,11-18-2019,150.34,100.24671600986865
912,11-19-2019,150.39,100.03325794864972
913,11-20-2019,149.62,99.48799787219896
914,11-21-2019,149.48,99.90642962170831
915,11-22-2019,149.59,100.07358843992509
916,11-25-2019,151.23,101.09632996858078
917,11-26-2019,152.03,100.5289955696621
918,11-27-2019,152.32,100.19075182529764
919,11-29-2019,151.38,99.3828781512605
920,12-02-2019,149.55,98.79112168053905
921,12-03-2019,149.31,99.839518555667
922,12-04-2019,149.85,100.36166365280287
923,12-05-2019,149.93,100.0533867200534
924,12-06-2019,151.75,101.21389981991595
925,12-09-2019,151.36,99.74299835255354
926,12-10-2019,151.13,99.84804439746298
927,12-11-2019,151.7,100.37715873751074
928,12-12-2019,153.24,101.0151615029664
929,12-13-2019,154.53,100.84181675802661
930,12-16-2019,155.53,100.64712353588301
931,12-17-2019,154.69,99.4599112711374
932,12-18-2019,154.37,99.79313465640959
933,12-19-2019,155.71,100.86804430912741
934,12-20-2019,157.41,101.09177316806883
935,12-23-2019,157.41,100.0
936,12-24-2019,157.38,99.98094149037546
937,12-26-2019,158.67,100.81967213114753
938,12-27-2019,158.96,100.18276926955319
939,12-30-2019,157.59,99.13814796175137
940,12-31-2019,157.7,100.0698013833365
941,01-02-2020,160.62,101.85161699429297
942,01-03-2020,158.62,98.75482505291994
